Date,Settle
2018-06-26,84.5545
2018-06-27,83.0255
2018-06-28,85.0725
2018-06-29,84.99
2018-07-02,85.689
2018-07-03,84.698
2018-07-05,84.9865
2018-07-06,85.5315
2018-07-09,86.951
2018-07-10,87.1535
2018-07-11,87.75
2018-07-12,89.831
2018-07-13,90.6515
2018-07-16,91.1245
2018-07-17,92.1965
2018-07-18,92.146
2018-07-19,90.6485
2018-07-20,90.685
2018-07-23,90.1
2018-07-24,91.462
2018-07-25,93.1805
2018-07-26,90.4
2018-07-27,90.8635
2018-07-30,88.961
2018-07-31,88.872
2018-08-01,89.8585
2018-08-02,91.7165
2018-08-03,91.1645
2018-08-06,92.3875
2018-08-07,93.124
2018-08-08,94.326
2018-08-09,94.926
2018-08-10,94.315
2018-08-13,94.81
2018-08-14,95.9825
2018-08-15,94.131
2018-08-16,94.326
2018-08-17,94.111
2018-08-20,93.8355
2018-08-21,94.171
2018-08-22,95.245
2018-08-23,95.145
2018-08-24,95.2695
2018-08-27,96.384
2018-08-28,96.641
2018-08-29,99.905
2018-08-30,100.119
2018-08-31,100.6355
2018-09-04,101.9755
2018-09-05,99.741
2018-09-06,97.9155
2018-09-07,97.6035
2018-09-10,96.9505
2018-09-11,99.3575
2018-09-12,99.5
2018-09-13,99.4935
2018-09-14,98.5095
2018-09-17,95.4015
2018-09-18,97.0525
2018-09-19,96.321
2018-09-20,97.215
2018-09-21,95.7505
2018-09-24,96.718
2018-09-25,98.7275
2018-09-26,98.7425
2018-09-27,100.649
2018-09-28,100.15
2018-10-01,100.218
2018-10-02,98.5655
2018-10-03,97.638
2018-10-04,95.471
2018-10-05,94.4825
2018-10-08,93.221
2018-10-09,93.516
2018-10-10,87.7625
2018-10-11,85.968
2018-10-12,89.4305
2018-10-15,88.0475
2018-10-16,90.998
2018-10-17,91.5865
2018-10-18,88.536
2018-10-19,88.2015
2018-10-22,89.465
2018-10-23,88.435
2018-10-24,83.21
2018-10-25,89.1085
2018-10-26,82.1405
2018-10-29,76.944
2018-10-30,76.521
2018-10-31,79.9005
2018-11-01,83.2765
2018-11-02,83.2765
2018-11-05,81.39
2018-11-06,82.1405
2018-11-07,87.7745
2018-11-08,87.7455
2018-11-09,85.6215
2018-11-12,81.8425
2018-11-13,81.5585
2018-11-14,79.9505
2018-11-15,80.972
2018-11-16,79.6705
2018-11-19,75.6145
2018-11-20,74.773
2018-11-21,75.8365
2018-11-23,75.103
2018-11-26,79.0665
2018-11-27,79.071
2018-11-28,83.8875
2018-11-29,83.6785
2018-11-30,84.5085
2018-12-03,88.618
2018-12-04,83.42
2018-12-06,84.9595
2018-12-07,81.4565
2018-12-10,82.0515
2018-12-11,82.162
2018-12-12,83.177
2018-12-13,82.919
2018-12-14,79.5955
2018-12-17,76.0455
2018-12-18,77.574
2018-12-19,74.754
2018-12-20,73.0415
2018-12-21,68.8725
2018-12-24,67.198
2018-12-26,73.545
2018-12-27,73.082
2018-12-28,73.901
2018-12-31,75.0985
2019-01-02,76.9565
2019-01-03,75.014
2019-01-04,78.7695
2019-01-07,81.4755
2019-01-08,82.829
2019-01-09,82.971
2019-01-10,82.811
2019-01-11,82.028
2019-01-14,80.8605
2019-01-15,83.728
2019-01-16,84.189
2019-01-17,84.661
2019-01-18,84.81
2019-01-22,81.6085
2019-01-23,82.001
2019-01-24,82.7465
2019-01-25,83.5285
2019-01-28,81.8945
2019-01-29,79.694
2019-01-30,83.5215
2019-01-31,85.9365
2019-02-01,81.3115
2019-02-04,81.6655
2019-02-05,82.9405
2019-02-06,82.013
2019-02-07,80.7185
2019-02-08,79.411
2019-02-11,79.55
2019-02-12,81.9005
2019-02-13,82.0
2019-02-14,81.1325
2019-02-15,80.3975
2019-02-19,81.379
2019-02-20,81.105
2019-02-21,80.972
2019-02-22,81.578
2019-02-25,81.65
2019-02-26,81.82
2019-02-27,82.0545
2019-02-28,81.9915
2019-03-01,83.5865
2019-03-04,84.8085
2019-03-05,84.6215
2019-03-06,83.4475
2019-03-07,81.2975
2019-03-08,81.04
2019-03-11,83.531
2019-03-12,83.655
2019-03-13,84.5405
2019-03-14,84.311
2019-03-15,85.618
2019-03-18,87.1075
2019-03-19,88.0925
2019-03-20,89.8635
2019-03-21,90.963
2019-03-22,88.2385
2019-03-25,88.713
2019-03-26,89.188
2019-03-27,88.285
2019-03-28,88.671
2019-03-29,89.0375
2019-04-01,90.7095
2019-04-02,90.699
2019-04-03,91.035
2019-04-04,90.943
2019-04-05,91.864
2019-04-08,92.493
2019-04-09,91.792
2019-04-10,92.3665
2019-04-11,92.2035
2019-04-12,92.153
2019-04-15,92.2435
2019-04-16,93.152
2019-04-17,93.241
2019-04-18,93.0845
2019-04-22,94.3655
2019-04-23,96.1885
2019-04-24,95.0875
2019-04-25,95.1125
2019-04-26,97.5315
2019-04-29,96.9215
2019-04-30,96.326
2019-05-01,95.576
2019-05-02,95.041
2019-05-03,98.123
2019-05-06,97.5275
2019-05-07,96.05
2019-05-08,95.8885
2019-05-09,94.9935
2019-05-10,94.499
2019-05-13,91.134
2019-05-14,92.006
2019-05-15,93.5575
2019-05-16,95.3785
2019-05-17,93.45
2019-05-20,92.9485
2019-05-21,92.876
2019-05-22,92.984
2019-05-23,90.774
2019-05-24,91.164
2019-05-28,91.8215
2019-05-29,90.9595
2019-05-30,90.816
2019-05-31,88.7535
2019-06-03,84.6345
2019-06-04,86.478
2019-06-05,86.925
2019-06-06,87.718
2019-06-07,90.2015
2019-06-10,93.0315
2019-06-11,93.185
2019-06-12,92.766
2019-06-13,93.515
2019-06-14,93.4835
2019-06-17,94.3015
2019-06-18,95.0685
2019-06-19,95.4395
2019-06-20,95.9095
2019-06-21,95.565
2019-06-24,95.695
2019-06-25,93.9135
2019-06-26,94.8915
2019-06-27,95.214
2019-06-28,94.6815
2019-07-01,96.1095
2019-07-02,96.7155
2019-07-03,96.95
2019-07-05,97.1455
2019-07-08,97.616
2019-07-09,99.415
2019-07-10,100.8705
2019-07-11,100.0535
2019-07-12,100.55
2019-07-15,101.0495
2019-07-16,100.495
2019-07-17,99.6015
2019-07-18,98.895
2019-07-19,98.226
2019-07-22,99.2815
2019-07-23,99.7245
2019-07-24,100.0405
2019-07-25,98.691
2019-07-26,97.1525
2019-07-29,95.6225
2019-07-30,94.9265
2019-07-31,93.339
2019-08-01,92.766
2019-08-02,91.162
2019-08-05,88.2565
2019-08-06,89.3915
2019-08-07,89.67
2019-08-08,91.6445
2019-08-09,90.379
2019-08-12,89.246
2019-08-13,91.217
2019-08-14,88.148
2019-08-15,88.806
2019-08-16,89.6285
2019-08-19,90.806
2019-08-20,90.069
2019-08-21,91.177
2019-08-22,90.28
2019-08-23,87.481
2019-08-26,88.4435
2019-08-27,88.0915
2019-08-28,88.2125
2019-08-29,89.32
2019-08-30,88.8145
2019-09-03,89.492
2019-09-04,90.031
2019-09-05,92.036
2019-09-06,91.6755
2019-09-09,91.5675
2019-09-10,91.0275
2019-09-11,91.1495
2019-09-12,92.1775
2019-09-13,91.967
2019-09-16,90.392
2019-09-17,91.1275
2019-09-18,90.873
2019-09-19,91.075
2019-09-20,89.708
2019-09-23,89.265
2019-09-24,87.0805
2019-09-25,88.4165
2019-09-26,86.992
2019-09-27,86.2725
2019-09-30,86.7955
2019-10-01,86.7825
2019-10-02,85.6615
2019-10-03,86.221
2019-10-04,86.9825
2019-10-07,86.633
2019-10-08,85.2755
2019-10-09,86.0995
2019-10-10,86.013
2019-10-11,86.596
2019-10-14,86.8215
2019-10-15,88.369
2019-10-16,88.8715
2019-10-17,89.374
2019-10-18,87.8755
2019-10-21,89.283
2019-10-22,88.2865
2019-10-23,88.1085
2019-10-24,89.039
2019-10-25,88.0665
2019-10-28,88.854
2019-10-29,88.1355
2019-10-30,88.9995
2019-10-31,88.833
2019-11-01,89.572
2019-11-04,90.233
2019-11-05,90.0855
2019-11-06,89.7885
2019-11-07,89.41
2019-11-08,89.294
2019-11-11,88.5825
2019-11-12,88.9
2019-11-13,87.6555
2019-11-14,87.73
2019-11-15,86.9745
2019-11-18,87.6265
2019-11-19,87.6395
2019-11-20,87.2765
2019-11-21,86.7355
2019-11-22,87.286
2019-11-25,88.692
2019-11-26,89.847
2019-11-27,90.9255
2019-11-29,90.04
2019-12-02,89.08
2019-12-03,88.498
2019-12-04,88.0345
2019-12-05,87.024
2019-12-06,87.58
2019-12-09,87.4755
2019-12-10,86.9605
2019-12-11,87.436
2019-12-12,88.0165
2019-12-13,88.047
2019-12-16,88.4605
2019-12-17,89.533
2019-12-18,89.2015
2019-12-19,89.614
2019-12-20,89.325
2019-12-23,89.65
2019-12-24,89.4605
2019-12-26,93.4385
2019-12-27,93.49
2019-12-30,92.3445
2019-12-31,92.392
2020-01-02,94.9005
2020-01-03,93.7485
2020-01-06,95.144
2020-01-07,95.343
2020-01-08,94.5985
2020-01-09,95.0525
2020-01-10,94.158
2020-01-13,94.565
2020-01-14,93.472
2020-01-15,93.101
2020-01-16,93.897
2020-01-17,93.236
2020-01-21,94.6
2020-01-22,94.373
2020-01-23,94.229
2020-01-24,93.082
2020-01-27,91.417
2020-01-28,92.6625
2020-01-29,92.9
2020-01-30,93.534
2020-01-31,100.436
2020-02-03,100.21
2020-02-04,102.4835
2020-02-05,101.9935
2020-02-06,102.5115
2020-02-07,103.964
2020-02-10,106.6955
2020-02-11,107.54
2020-02-12,108.0
2020-02-13,107.4935
2020-02-14,106.7435
2020-02-18,107.7835
2020-02-19,108.511
2020-02-20,107.655
2020-02-21,104.7985
2020-02-24,100.4645
2020-02-25,98.637
2020-02-26,98.9795
2020-02-27,94.215
2020-02-28,94.1875
2020-03-02,97.6975
2020-03-03,95.4495
2020-03-04,98.7915
2020-03-05,96.2015
2020-03-06,95.0545
2020-03-09,90.0305
2020-03-10,94.591
2020-03-11,91.043
2020-03-12,83.8305
2020-03-13,89.25
2020-03-16,84.4575
2020-03-17,90.392
2020-03-18,91.5
2020-03-19,94.0465
2020-03-20,92.3045
2020-03-23,95.1415
2020-03-24,97.005
2020-03-25,94.292
2020-03-26,97.7745
2020-03-27,95.005
2020-03-30,98.1975
2020-03-31,97.486
2020-04-01,95.385
2020-04-02,95.9415
2020-04-03,95.3295
2020-04-06,99.8795
2020-04-07,100.58
2020-04-08,102.15
2020-04-09,102.138
2020-04-13,108.4435
2020-04-14,114.166
2020-04-15,115.384
2020-04-16,120.4095
2020-04-17,118.75
2020-04-20,119.6805
2020-04-21,116.406
2020-04-22,118.1745
2020-04-23,119.9725
2020-04-24,120.511
2020-04-27,118.8
2020-04-28,115.704
2020-04-29,118.6355
2020-04-30,123.7
2020-05-01,114.302
2020-05-04,115.7995
2020-05-05,115.89
2020-05-06,117.563
2020-05-07,118.3805
2020-05-08,118.9805
2020-05-11,120.45
2020-05-12,117.8475
2020-05-13,118.396
2020-05-14,119.4425
2020-05-15,120.489
2020-05-18,121.313
2020-05-19,122.4665
2020-05-20,124.897
2020-05-21,122.337
2020-05-22,121.844
2020-05-26,121.093
2020-05-27,120.5195
2020-05-28,120.055
2020-05-29,122.1185
2020-06-01,123.552
2020-06-02,123.6205
2020-06-03,123.92
2020-06-04,123.03
2020-06-05,124.15
2020-06-08,126.203
2020-06-09,130.043
2020-06-10,132.3725
2020-06-11,127.898
2020-06-12,127.251
2020-06-15,128.634
2020-06-16,130.7635
2020-06-17,132.049
2020-06-18,132.699
2020-06-19,133.7505
2020-06-22,135.691
2020-06-23,138.2205
2020-06-24,136.72
2020-06-25,137.729
2020-06-26,134.6435
2020-06-29,134.019
2020-06-30,137.941
2020-07-01,143.935
2020-07-02,144.515
2020-07-06,152.852
2020-07-07,150.006
2020-07-08,154.0555
2020-07-09,159.1315
2020-07-10,160.0
2020-07-13,155.2
2020-07-14,154.2
2020-07-15,150.4435
2020-07-16,149.995
2020-07-17,148.0985
2020-07-20,159.842
2020-07-21,156.9145
2020-07-22,154.9955
2020-07-23,149.3275
2020-07-24,150.4455
2020-07-27,152.7605
2020-07-28,150.0165
2020-07-29,151.6765
2020-07-30,152.594
2020-07-31,158.234
2020-08-03,155.5945
2020-08-04,156.9415
2020-08-05,160.2515
2020-08-06,161.25
2020-08-07,158.373
2020-08-10,157.408
2020-08-11,154.0335
2020-08-12,158.112
2020-08-13,158.051
2020-08-14,157.401
2020-08-17,159.1205
2020-08-18,165.6245
2020-08-19,163.024
2020-08-20,164.8685
2020-08-21,164.236
2020-08-24,165.373
2020-08-25,167.3245
2020-08-26,172.0925
2020-08-27,170.0
2020-08-28,170.09
2020-08-31,172.548
2020-09-01,174.956
2020-09-02,176.5725
2020-09-03,168.4
2020-09-04,164.731
2020-09-08,157.492
2020-09-09,163.4305
2020-09-10,158.7555
2020-09-11,155.811
2020-09-14,155.1485
2020-09-15,157.8065
2020-09-16,153.905
2020-09-17,150.4365
2020-09-18,147.7455
2020-09-21,148.0235
2020-09-22,156.4495
2020-09-23,149.993
2020-09-24,150.9895
2020-09-25,154.7565
2020-09-28,158.7025
2020-09-29,157.244
2020-09-30,157.4365
2020-10-01,161.063
2020-10-02,156.25
2020-10-05,159.96
2020-10-06,154.998
2020-10-07,159.7845
2020-10-08,159.5275
2020-10-09,164.3325
2020-10-12,172.1465
2020-10-13,172.1815
2020-10-14,168.1855
2020-10-15,166.9325
2020-10-16,163.6355
2020-10-19,160.3605
2020-10-20,160.8505
2020-10-21,159.247
2020-10-22,158.82
2020-10-23,160.22
2020-10-26,160.352
2020-10-27,164.3165
2020-10-28,158.139
2020-10-29,160.5505
2020-10-30,151.8075
2020-11-02,150.224
2020-11-03,152.4205
2020-11-04,162.058
2020-11-05,166.1
2020-11-06,165.5685
2020-11-09,157.187
2020-11-10,151.751
2020-11-11,156.8695
2020-11-12,155.514
2020-11-13,156.4405
2020-11-16,156.553
2020-11-17,156.783
2020-11-18,155.273
2020-11-19,155.851
2020-11-20,154.97
2020-11-23,154.9195
2020-11-24,155.903
2020-11-25,159.2535
2020-11-27,159.767
2020-11-30,158.402
2020-12-01,161.004
2020-12-02,160.1765
2020-12-03,159.3365
2020-12-04,158.129
2020-12-07,157.9
2020-12-08,158.8645
2020-12-09,155.21
2020-12-10,155.0745
2020-12-11,155.821
2020-12-14,157.8485
2020-12-15,158.256
2020-12-16,162.048
2020-12-17,161.804
2020-12-18,160.0825
2020-12-21,160.309
2020-12-22,160.326
2020-12-23,159.2635
2020-12-24,158.6345
2020-12-28,164.198
2020-12-29,166.1
2020-12-30,164.2925
2020-12-31,162.8465
2021-01-04,159.3315
2021-01-05,160.9255
2021-01-06,156.919
2021-01-07,158.108
2021-01-08,159.135
2021-01-11,155.7105
2021-01-12,156.0415
2021-01-13,158.2945
2021-01-14,156.3735
2021-01-15,155.2125
2021-01-19,156.038
2021-01-20,163.169
2021-01-21,165.3495
2021-01-22,164.6115
2021-01-25,164.7
2021-01-26,166.3065
2021-01-27,161.629
2021-01-28,161.881
2021-01-29,160.31
2021-02-01,167.144
2021-02-02,169.0
2021-02-03,165.6265
2021-02-04,166.55
2021-02-05,167.6075
2021-02-08,166.147
2021-02-09,165.25
2021-02-10,164.329
2021-02-11,163.1065
2021-02-12,163.8855
2021-02-16,163.4475
2021-02-17,165.432
2021-02-18,166.4115
2021-02-19,162.495
2021-02-22,159.037
2021-02-23,159.725
2021-02-24,157.9765
2021-02-25,152.858
2021-02-26,154.6465
2021-03-01,157.307
2021-03-02,154.7265
2021-03-03,150.25
2021-03-04,148.8785
2021-03-05,150.023
2021-03-08,147.5975
2021-03-09,153.1425
2021-03-10,152.882
2021-03-11,155.6795
2021-03-12,154.4745
2021-03-15,154.084
2021-03-16,154.593
2021-03-17,156.7865
2021-03-18,151.3995
2021-03-19,153.748
2021-03-22,155.5435
2021-03-23,156.875
2021-03-24,154.3535
2021-03-25,152.313
2021-03-26,152.6015
2021-03-29,153.7865
2021-03-30,152.7645
2021-03-31,154.704
2021-04-01,158.05
2021-04-05,161.3365
2021-04-06,161.191
2021-04-07,163.9695
2021-04-08,164.965
2021-04-09,168.61
2021-04-12,168.9695
2021-04-13,170.0
2021-04-14,166.65
2021-04-15,168.9545
2021-04-16,169.972
2021-04-19,168.6005
2021-04-20,166.7345
2021-04-21,168.101
2021-04-22,165.452
2021-04-23,167.044
2021-04-26,170.45
2021-04-27,170.8715
2021-04-28,172.925
2021-04-29,173.5655
2021-04-30,173.371
2021-05-03,169.3245
2021-05-04,165.5935
2021-05-05,163.527
2021-05-06,165.3185
2021-05-07,164.5805
2021-05-10,159.5245
2021-05-11,161.1955
2021-05-12,157.597
2021-05-13,158.0735
2021-05-14,161.145
2021-05-17,163.5195
2021-05-18,161.614
2021-05-19,161.59
2021-05-20,162.384
2021-05-21,160.154
2021-05-24,162.2495
2021-05-25,162.9525
2021-05-26,163.258
2021-05-27,161.5055
2021-05-28,161.1535
2021-06-01,160.9325
2021-06-02,161.6995
2021-06-03,159.3505
2021-06-04,160.311
2021-06-07,159.9005
2021-06-08,163.2055
2021-06-09,164.0575
2021-06-10,167.4825
2021-06-11,167.3415
2021-06-14,169.1935
2021-06-15,169.1565
2021-06-16,170.7625
2021-06-17,174.462
2021-06-18,174.345
2021-06-21,172.698
2021-06-22,175.272
2021-06-23,175.191
2021-06-24,172.454
2021-06-25,170.073
2021-06-28,172.1945
2021-06-29,172.407
2021-06-30,172.008
2021-07-01,171.6485
2021-07-02,175.549
2021-07-06,183.787
2021-07-07,184.829
2021-07-08,186.5705
2021-07-09,185.967
2021-07-12,185.9275
2021-07-13,183.868
2021-07-14,184.084
2021-07-15,181.56
2021-07-16,178.6815
2021-07-19,177.4795
2021-07-20,178.6595
2021-07-21,179.26
2021-07-22,181.9015
2021-07-23,182.832
2021-07-26,184.991
2021-07-27,181.3195
2021-07-28,181.516
2021-07-29,179.996
2021-07-30,166.3795
2021-08-02,166.574
2021-08-03,168.312
2021-08-04,167.736
2021-08-05,168.7995
2021-08-06,167.247
2021-08-09,167.0935
2021-08-10,166.034
2021-08-11,164.6055
2021-08-12,165.175
2021-08-13,164.6985
2021-08-16,164.9495
2021-08-17,162.098
2021-08-18,160.061
2021-08-19,159.3875
2021-08-20,159.9975
2021-08-23,163.2935
2021-08-24,165.289
2021-08-25,164.959
2021-08-26,165.8
2021-08-27,167.4815
2021-08-30,171.0785
2021-08-31,173.5395
2021-09-01,173.95
2021-09-02,173.156
2021-09-03,173.9025
2021-09-07,175.4645
2021-09-08,176.275
2021-09-09,174.208
2021-09-10,173.4575
2021-09-13,172.8585
2021-09-14,172.5
2021-09-15,173.7895
2021-09-16,174.412
2021-09-17,173.126
2021-09-20,167.7865
2021-09-21,167.1815
2021-09-22,169.0025
2021-09-23,170.8
2021-09-24,171.276
2021-09-27,170.29
2021-09-28,165.798
2021-09-29,165.056
2021-09-30,164.252
2021-10-01,164.163
2021-10-04,159.489
2021-10-05,161.05
2021-10-06,163.1005
2021-10-07,165.1215
2021-10-08,164.431
2021-10-11,162.315
2021-10-12,162.3665
2021-10-13,164.214
2021-10-14,164.993
2021-10-15,170.451
2021-10-18,172.337
2021-10-19,172.2075
2021-10-20,170.753
2021-10-21,171.7505
2021-10-22,166.7775
2021-10-25,166.0185
2021-10-26,168.8035
2021-10-27,169.6245
2021-10-28,172.3285
2021-10-29,168.6215
2021-11-01,165.9055
2021-11-02,165.6375
2021-11-03,169.2
2021-11-04,173.85
2021-11-05,175.9495
2021-11-08,174.449
2021-11-09,178.8115
2021-11-10,174.1025
2021-11-11,173.625
2021-11-12,176.2575
2021-11-15,177.284
2021-11-16,177.035
2021-11-17,177.45
2021-11-18,184.803
2021-11-19,183.8285
2021-11-22,178.6285
2021-11-23,179.002
2021-11-24,179.0205
2021-11-26,175.228
2021-11-29,178.0785
2021-11-30,175.3535
2021-12-01,172.186
2021-12-02,171.868
2021-12-03,169.4895
2021-12-06,171.3685
2021-12-07,176.1645
2021-12-08,176.158
2021-12-09,174.171
2021-12-10,172.212
2021-12-13,169.5675
2021-12-14,169.0915
2021-12-15,173.315
2021-12-16,168.871
2021-12-17,170.0175
2021-12-20,167.079
2021-12-21,170.417
2021-12-22,171.037
2021-12-23,171.0685
2021-12-27,169.6695
2021-12-28,170.661
2021-12-29,169.201
2021-12-30,168.6445
2021-12-31,166.717
2022-01-03,170.4045
2022-01-04,167.522
2022-01-05,164.357
2022-01-06,163.254
2022-01-07,162.554
2022-01-10,161.486
2022-01-11,165.362
2022-01-12,165.207
2022-01-13,161.214
2022-01-14,162.138
2022-01-18,158.9175
2022-01-19,156.299
2022-01-20,151.6675
2022-01-21,142.643
2022-01-24,144.544
2022-01-25,139.986
2022-01-26,138.8725
2022-01-27,139.6375
2022-01-28,143.978
2022-01-31,149.5735
2022-02-01,151.1935
2022-02-02,150.6125
2022-02-03,138.8455
2022-02-04,157.6395
2022-02-07,157.9355
2022-02-08,161.4135
2022-02-09,161.1895
2022-02-10,159.0035
2022-02-11,153.2935
2022-02-14,155.167
2022-02-15,156.5105
2022-02-16,158.1005
2022-02-17,154.6525
2022-02-18,152.6015
2022-02-22,150.1975
2022-02-23,144.827
2022-02-24,151.358
2022-02-25,153.7885
2022-02-28,153.563
2022-03-01,151.142
2022-03-02,152.0525
2022-03-03,147.8985
2022-03-04,145.641
2022-03-07,137.453
2022-03-08,136.0145
2022-03-09,139.279
2022-03-10,146.8175
2022-03-11,145.5245
2022-03-14,141.853
2022-03-15,147.3665
2022-03-16,153.104
2022-03-17,157.239
2022-03-18,161.2505
2022-03-21,161.4915
2022-03-22,164.889
2022-03-23,163.408
2022-03-24,163.6495
2022-03-25,164.7735
2022-03-28,168.9905
2022-03-29,169.315
2022-03-30,166.301
2022-03-31,162.9975
2022-04-01,163.56
2022-04-04,168.3465
2022-04-05,164.055
2022-04-06,158.756
2022-04-07,157.7845
2022-04-08,154.4605
2022-04-11,151.122
2022-04-12,150.7875
2022-04-13,155.541
2022-04-14,151.7065
2022-04-18,152.785
2022-04-19,158.1155
2022-04-20,153.998
2022-04-21,148.296
2022-04-22,144.35
2022-04-25,146.074
2022-04-26,139.391
2022-04-27,138.167
2022-04-28,144.5965
2022-04-29,124.2815
2022-05-02,124.5
2022-05-03,124.2535
2022-05-04,125.9285
2022-05-05,116.407
2022-05-06,114.7725
2022-05-09,108.789
2022-05-10,108.859
2022-05-11,105.372
2022-05-12,106.9305
2022-05-13,113.055
2022-05-16,110.8105
2022-05-17,115.3685
2022-05-18,107.1125
2022-05-19,107.319
2022-05-20,107.591
2022-05-23,107.557
2022-05-24,104.1
2022-05-25,106.775
2022-05-26,111.0775
2022-05-27,115.1465
2022-05-31,120.2095
2022-06-01,121.684
2022-06-02,125.511
2022-06-03,122.35
2022-06-06,124.79
2022-06-07,123.0
2022-06-08,121.18
2022-06-09,116.15
2022-06-10,109.65
2022-06-13,103.67
2022-06-14,102.31
2022-06-15,107.67
2022-06-16,103.66
2022-06-17,106.22
2022-06-21,108.68
2022-06-22,108.95
2022-06-23,112.44
2022-06-24,116.46
2022-06-27,113.22
2022-06-28,107.4
2022-06-29,108.92
2022-06-30,106.21
2022-07-01,109.56
2022-07-05,113.5
2022-07-06,114.33
2022-07-07,116.33
2022-07-08,115.54
2022-07-11,111.75
2022-07-12,109.22
2022-07-13,110.4
2022-07-14,110.63
2022-07-15,113.55
2022-07-18,113.76
2022-07-19,118.21
2022-07-20,122.77
2022-07-21,124.63
2022-07-22,122.42
2022-07-25,121.14
2022-07-26,114.81
2022-07-27,120.97
2022-07-28,122.28
2022-07-29,134.95
2022-08-01,135.39
2022-08-02,134.16
2022-08-03,139.52
2022-08-04,142.57
2022-08-05,140.8
2022-08-08,139.41
2022-08-09,137.83
2022-08-10,142.69
2022-08-11,140.64
2022-08-12,143.55
2022-08-15,143.18
2022-08-16,144.78
2022-08-17,142.1
2022-08-18,142.3
2022-08-19,138.23
2022-08-22,133.22
2022-08-23,133.62
2022-08-24,133.8
2022-08-25,137.28
2022-08-26,130.75
2022-08-29,129.79
2022-08-30,128.73
2022-08-31,126.77
2022-09-01,127.82
2022-09-02,127.51
2022-09-06,126.11
2022-09-07,129.48
2022-09-08,129.82
2022-09-09,133.27
2022-09-12,136.45
2022-09-13,126.82
2022-09-14,128.55
2022-09-15,126.28
2022-09-16,123.53
2022-09-19,124.66
2022-09-20,122.19
2022-09-21,118.54
2022-09-22,117.31
2022-09-23,113.78
2022-09-26,115.15
2022-09-27,114.41
2022-09-28,118.01
2022-09-29,114.8
2022-09-30,113.0
2022-10-03,115.88
2022-10-04,121.09
2022-10-05,120.95
2022-10-06,120.3
2022-10-07,114.56
2022-10-10,113.67
2022-10-11,112.21
2022-10-12,112.9
2022-10-13,112.53
2022-10-14,106.9
2022-10-17,113.79
2022-10-18,116.36
2022-10-19,115.07
2022-10-20,115.25
2022-10-21,119.32
2022-10-24,119.82
2022-10-25,120.6
2022-10-26,115.66
2022-10-27,110.96
2022-10-28,103.41
2022-10-31,102.44
2022-11-01,96.79
2022-11-02,92.12
2022-11-03,89.3
2022-11-04,90.98
2022-11-07,90.53
2022-11-08,89.98
2022-11-09,86.14
2022-11-10,96.63
2022-11-11,100.79
2022-11-14,98.49
2022-11-15,98.94
2022-11-16,97.12
2022-11-17,94.85
2022-11-18,94.14
2022-11-21,92.46
2022-11-22,93.2
2022-11-23,94.13
2022-11-25,93.41
2022-11-28,93.95
2022-11-29,92.42
2022-11-30,96.54
2022-12-01,95.5
2022-12-02,94.13
2022-12-05,91.01
2022-12-06,88.25
2022-12-07,88.46
2022-12-08,90.35
2022-12-09,89.09
2022-12-12,90.55
2022-12-13,92.49
2022-12-14,91.58
2022-12-15,88.45
2022-12-16,87.86
2022-12-19,84.92
2022-12-20,85.19
2022-12-21,86.77
2022-12-22,83.79
2022-12-23,85.25
2022-12-27,83.04
2022-12-28,81.82
2022-12-29,84.18
2022-12-30,84.0
2023-01-03,85.82
2023-01-04,85.14
2023-01-05,83.12
2023-01-06,86.08
2023-01-09,87.36
2023-01-10,89.87
2023-01-11,95.09
2023-01-12,95.27
2023-01-13,98.12
2023-01-17,96.05
2023-01-18,95.46
2023-01-19,93.68
2023-01-20,97.25
2023-01-23,97.52
2023-01-24,96.32
2023-01-25,97.18
2023-01-26,99.22
2023-01-27,102.24
2023-01-30,100.55
2023-01-31,103.13
2023-02-01,105.15
2023-02-02,112.91
2023-02-03,103.39
2023-02-06,102.18
2023-02-07,102.11
2023-02-08,100.05
2023-02-09,98.24
2023-02-10,97.61
2023-02-13,99.54
2023-02-14,99.7
2023-02-15,101.16
2023-02-16,98.15
2023-02-17,97.2
2023-02-21,94.58
2023-02-22,95.79
2023-02-23,95.82
2023-02-24,93.5
2023-02-27,93.76
2023-02-28,94.23
2023-03-01,92.17
2023-03-02,92.13
2023-03-03,94.9
2023-03-06,93.75
2023-03-07,93.55
2023-03-08,93.92
2023-03-09,92.25
2023-03-10,90.73
2023-03-13,92.43
2023-03-14,94.88
2023-03-15,96.2
2023-03-16,100.04
2023-03-17,98.95
2023-03-20,97.71
2023-03-21,100.61
2023-03-22,98.7
2023-03-23,98.71
2023-03-24,98.13
2023-03-27,98.04
2023-03-28,97.24
2023-03-29,100.25
2023-03-30,102.0
2023-03-31,103.29
2023-04-03,102.41
2023-04-04,103.95
2023-04-05,101.1
2023-04-06,102.06
2023-04-10,102.17
2023-04-11,99.92
2023-04-12,97.83
2023-04-13,102.4
2023-04-14,102.51
2023-04-17,102.74
2023-04-18,102.3
2023-04-19,104.3
2023-04-20,103.81
2023-04-21,106.96
2023-04-24,106.21
2023-04-25,102.57
2023-04-26,104.98
2023-04-27,109.82
2023-04-28,105.45
2023-05-01,102.05
2023-05-02,103.63
2023-05-03,103.65
2023-05-04,104.0
2023-05-05,105.655
2023-05-08,105.83
2023-05-09,106.62
2023-05-10,110.19
2023-05-11,112.18
